time_s,f0_hz,midi,voiced,voiced_prob
4.295692,280.275368,61.192097,1,0.826669
4.307302,280.275368,61.192097,1,0.757160
4.318912,280.275368,61.192097,1,0.757160
4.330522,280.275368,61.192097,1,0.757160
4.342132,280.275368,61.192097,1,0.757160
4.353741,281.898986,61.292097,1,0.757160
4.365351,281.898986,61.292097,1,0.826669
4.376961,281.898986,61.292097,1,0.826669
4.388571,281.898986,61.292097,1,0.826669
4.400181,281.898986,61.292097,1,0.826669
4.411791,280.275368,61.192097,1,0.757160
4.423401,278.661100,61.092097,1,0.615950
4.435011,273.873869,60.792097,1,0.484987
4.446621,269.168880,60.492097,1,0.323336
4.458231,261.506165,59.992097,1,0.279605
4.469841,252.598305,59.392097,1,0.323336
4.481451,243.993879,58.792097,1,0.615950
4.493061,239.802210,58.492097,1,0.757160
4.504671,238.421051,58.392097,1,0.826669
4.516281,235.682552,58.192097,1,0.945930
4.527891,235.682552,58.192097,1,0.945930
4.539501,234.325120,58.092097,1,0.945930
4.551111,234.325120,58.092097,1,0.945930
4.562721,235.682552,58.192097,1,0.945930
4.574331,235.682552,58.192097,1,0.891144
4.585941,235.682552,58.192097,1,0.891144
4.597551,237.047847,58.292097,1,0.826669
4.609161,237.047847,58.292097,1,0.826669
4.620771,237.047847,58.292097,1,0.686083
4.632381,238.421051,58.392097,1,0.548525
4.643991,238.421051,58.392097,1,0.484987
4.655601,238.421051,58.392097,1,0.548525
4.667211,238.421051,58.392097,1,0.548525
4.678821,238.421051,58.392097,1,0.615950
4.690431,238.421051,58.392097,1,0.757160
4.702041,238.421051,58.392097,1,0.757160
4.713651,238.421051,58.392097,1,0.548525
4.725261,238.421051,58.392097,1,0.279605
4.736871,239.802210,58.492097,1,0.066082
4.748481,232.975507,57.992097,1,0.016468
4.760091,232.975507,57.992097,1,0.010191
4.771701,231.633667,57.892097,1,0.010000
4.783311,,,0,0.010000
4.794921,,,0,0.010000
4.806531,,,0,0.010000
4.818141,,,0,0.010000
4.829751,,,0,0.010000
4.841361,,,0,0.010000
4.852971,,,0,0.010000
4.864580,,,0,0.010000
4.876190,,,0,0.010000
4.887800,,,0,0.010000
4.899410,,,0,0.010000
4.911020,320.097547,63.492097,1,0.010000
4.922630,320.097547,63.492097,1,0.020318
4.934240,320.097547,63.492097,1,0.206507
4.945850,320.097547,63.492097,1,0.484987
