time_s,f0_hz,midi,voiced,voiced_prob
6.083628,,,0,0.010000
6.095238,,,0,0.010019
6.106848,,,0,0.010038
6.118458,206.362137,55.892097,1,0.011422
6.130068,206.362137,55.892097,1,0.015086
6.141678,207.557580,55.992097,1,0.034897
6.153288,207.557580,55.992097,1,0.176531
6.164898,208.759949,56.092097,1,0.372136
6.176508,208.759949,56.092097,1,0.372136
6.188118,208.759949,56.092097,1,0.323336
6.199728,209.969283,56.192097,1,0.092038
6.211338,209.969283,56.192097,1,0.040697
6.222948,211.185623,56.292097,1,0.013980
6.234558,213.639482,56.492097,1,0.010191
6.246168,,,0,0.010038
6.257778,,,0,0.010038
6.269388,,,0,0.010102
6.280998,152.821228,50.692097,1,0.010259
6.292608,153.706512,50.792097,1,0.015086
6.304218,154.596925,50.892097,1,0.030107
6.315828,154.596925,50.892097,1,0.034897
6.327438,155.492496,50.992097,1,0.030107
6.339048,155.492496,50.992097,1,0.030107
6.350658,155.492496,50.992097,1,0.030107
6.362268,155.492496,50.992097,1,0.026168
6.373878,155.492496,50.992097,1,0.016468
6.385488,155.492496,50.992097,1,0.015086
6.397098,,,0,0.012403
6.408707,,,0,0.011422
6.420317,,,0,0.011422
6.431927,158.210457,51.292097,1,0.011854
6.443537,158.210457,51.292097,1,0.013980
6.455147,158.210457,51.292097,1,0.016468
6.466757,158.210457,51.292097,1,0.020318
6.478367,158.210457,51.292097,1,0.020318
6.489977,158.210457,51.292097,1,0.026168
